annee,mois,jour,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1878,05,01,14.918,0.794,Aix En Provence,France,44.20N,4.47E
1878,06,01,17.945999999999994,1.182,Aix En Provence,France,44.20N,4.47E
1878,07,01,20.94,1.033,Aix En Provence,France,44.20N,4.47E
1878,08,01,20.464000000000002,0.529,Aix En Provence,France,44.20N,4.47E
1878,09,01,17.188,0.7809999999999999,Aix En Provence,France,44.20N,4.47E
1878,10,01,12.604000000000001,0.295,Aix En Provence,France,44.20N,4.47E
1878,11,01,4.883,1.056,Aix En Provence,France,44.20N,4.47E
1878,12,01,1.001,1.8090000000000002,Aix En Provence,France,44.20N,4.47E
1879,01,01,2.983,0.6970000000000001,Aix En Provence,France,44.20N,4.47E
1879,02,01,4.914,0.675,Aix En Provence,France,44.20N,4.47E
1879,03,01,7.471,0.344,Aix En Provence,France,44.20N,4.47E
1879,04,01,8.145,1.163,Aix En Provence,France,44.20N,4.47E
1879,05,01,10.639000000000001,1.177,Aix En Provence,France,44.20N,4.47E
1879,06,01,18.018,0.857,Aix En Provence,France,44.20N,4.47E
1879,07,01,18.558,0.593,Aix En Provence,France,44.20N,4.47E
1879,08,01,21.46,0.853,Aix En Provence,France,44.20N,4.47E
1879,09,01,16.570999999999998,0.488,Aix En Provence,France,44.20N,4.47E
1879,10,01,11.241,0.696,Aix En Provence,France,44.20N,4.47E
1879,11,01,4.751,0.828,Aix En Provence,France,44.20N,4.47E
1879,12,01,,0.6110000000000002,0.966,Aix En Provence,France,44.20N,4.47E
1880,01,01,,0.26300000000000034,1.07,Aix En Provence,France,44.20N,4.47E
1880,02,01,4.977,0.551,Aix En Provence,France,44.20N,4.47E
1880,03,01,8.701,0.626,Aix En Provence,France,44.20N,4.47E
1880,04,01,10.078,0.455,Aix En Provence,France,44.20N,4.47E
1880,05,01,13.24,0.5770000000000001,Aix En Provence,France,44.20N,4.47E
1880,06,01,16.208,0.431,Aix En Provence,France,44.20N,4.47E
1880,07,01,21.486,1.182,Aix En Provence,France,44.20N,4.47E
1880,08,01,19.405,0.825,Aix En Provence,France,44.20N,4.47E
1880,09,01,17.255,1.171,Aix En Provence,France,44.20N,4.47E
1880,10,01,12.798,0.516,Aix En Provence,France,44.20N,4.47E
1880,11,01,7.0230000000000015,1.695,Aix En Provence,France,44.20N,4.47E
1880,12,01,5.875,0.785,Aix En Provence,France,44.20N,4.47E
1881,01,01,0.585,0.93,Aix En Provence,France,44.20N,4.47E
1881,02,01,5.3740000000000006,0.8170000000000001,Aix En Provence,France,44.20N,4.47E
1881,03,01,8.325,0.812,Aix En Provence,France,44.20N,4.47E
1881,04,01,10.248,0.498,Aix En Provence,France,44.20N,4.47E
1881,05,01,13.457,0.713,Aix En Provence,France,44.20N,4.47E
1881,06,01,17.281,0.6809999999999999,Aix En Provence,France,44.20N,4.47E
1881,07,01,22.781,0.797,Aix En Provence,France,44.20N,4.47E
1881,08,01,20.952,0.309,Aix En Provence,France,44.20N,4.47E
1881,09,01,15.552,0.425,Aix En Provence,France,44.20N,4.47E
1881,10,01,9.113999999999999,0.381,Aix En Provence,France,44.20N,4.47E
1881,11,01,8.068999999999999,1.018,Aix En Provence,France,44.20N,4.47E
1881,12,01,2.8369999999999997,0.825,Aix En Provence,France,44.20N,4.47E
1882,01,01,3.295,1.443,Aix En Provence,France,44.20N,4.47E
1882,02,01,4.53,0.589,Aix En Provence,France,44.20N,4.47E
1882,03,01,8.789,0.48100000000000004,Aix En Provence,France,44.20N,4.47E
1882,04,01,10.137,0.267,Aix En Provence,France,44.20N,4.47E
1882,05,01,14.329,0.434,Aix En Provence,France,44.20N,4.47E
1882,06,01,17.87,1.02,Aix En Provence,France,44.20N,4.47E
1882,07,01,19.497,0.44799999999999995,Aix En Provence,France,44.20N,4.47E
1882,08,01,19.456,0.631,Aix En Provence,France,44.20N,4.47E
1882,09,01,14.672,0.308,Aix En Provence,France,44.20N,4.47E
1882,10,01,11.815999999999999,0.364,Aix En Provence,France,44.20N,4.47E
1882,11,01,7.476,0.951,Aix En Provence,France,44.20N,4.47E
1882,12,01,4.17,0.506,Aix En Provence,France,44.20N,4.47E
1883,01,01,3.497,0.35700000000000004,Aix En Provence,France,44.20N,4.47E
1883,02,01,5.995,0.9620000000000001,Aix En Provence,France,44.20N,4.47E
1883,03,01,3.788,0.609,Aix En Provence,France,44.20N,4.47E
1883,04,01,9.097,0.518,Aix En Provence,France,44.20N,4.47E
1883,05,01,13.811,0.491,Aix En Provence,France,44.20N,4.47E
1883,06,01,16.972,0.539,Aix En Provence,France,44.20N,4.47E
1883,07,01,19.292,0.787,Aix En Provence,France,44.20N,4.47E
1883,08,01,19.796,0.579,Aix En Provence,France,44.20N,4.47E
1883,09,01,16.038999999999998,0.371,Aix En Provence,France,44.20N,4.47E
1883,10,01,11.017000000000001,0.42700000000000005,Aix En Provence,France,44.20N,4.47E
1883,11,01,7.0200000000000005,0.6509999999999999,Aix En Provence,France,44.20N,4.47E
1883,12,01,2.363,0.9540000000000001,Aix En Provence,France,44.20N,4.47E
1884,01,01,4.293,0.43200000000000005,Aix En Provence,France,44.20N,4.47E
1884,02,01,6.244,0.616,Aix En Provence,France,44.20N,4.47E
1884,03,01,8.099,0.917,Aix En Provence,France,44.20N,4.47E
1884,04,01,9.311,0.516,Aix En Provence,France,44.20N,4.47E
1884,05,01,14.857999999999999,0.54,Aix En Provence,France,44.20N,4.47E
1884,06,01,15.488,0.441,Aix En Provence,France,44.20N,4.47E
1884,07,01,20.884,0.33,Aix En Provence,France,44.20N,4.47E
1884,08,01,20.644000000000002,0.6559999999999999,Aix En Provence,France,44.20N,4.47E
1884,09,01,16.203,0.48100000000000004,Aix En Provence,France,44.20N,4.47E
1884,10,01,10.073,0.568,Aix En Provence,France,44.20N,4.47E
1884,11,01,5.263999999999999,0.628,Aix En Provence,France,44.20N,4.47E
1884,12,01,3.1460000000000004,0.92,Aix En Provence,France,44.20N,4.47E
1885,01,01,0.621,0.637,Aix En Provence,France,44.20N,4.47E
1885,02,01,6.542000000000001,0.775,Aix En Provence,France,44.20N,4.47E
1885,03,01,7.077000000000001,0.434,Aix En Provence,France,44.20N,4.47E
1885,04,01,9.433,0.642,Aix En Provence,France,44.20N,4.47E
1885,05,01,12.635,0.6829999999999999,Aix En Provence,France,44.20N,4.47E
1885,06,01,18.296,0.622,Aix En Provence,France,44.20N,4.47E
1885,07,01,21.622,0.777,Aix En Provence,France,44.20N,4.47E
1885,08,01,20.116,0.8340000000000001,Aix En Provence,France,44.20N,4.47E
1885,09,01,15.815,0.693,Aix En Provence,France,44.20N,4.47E
1885,10,01,9.484,0.36200000000000004,Aix En Provence,France,44.20N,4.47E
1885,11,01,7.478,0.768,Aix En Provence,France,44.20N,4.47E
1885,12,01,2.988,0.865,Aix En Provence,France,44.20N,4.47E
1886,01,01,1.469,0.377,Aix En Provence,France,44.20N,4.47E
1886,02,01,3.0239999999999996,0.621,Aix En Provence,France,44.20N,4.47E
1886,03,01,6.409000000000002,0.34600000000000003,Aix En Provence,France,44.20N,4.47E
1886,04,01,10.297,0.38799999999999996,Aix En Provence,France,44.20N,4.47E
1886,05,01,13.8,0.629,Aix En Provence,France,44.20N,4.47E
1886,06,01,16.535,0.447,Aix En Provence,France,44.20N,4.47E
1886,07,01,20.643,0.406,Aix En Provence,France,44.20N,4.47E
1886,08,01,19.695,0.727,Aix En Provence,France,44.20N,4.47E
1886,09,01,18.087,0.27,Aix En Provence,France,44.20N,4.47E
1886,10,01,12.600999999999999,0.7170000000000001,Aix En Provence,France,44.20N,4.47E
1886,11,01,7.112,0.617,Aix En Provence,France,44.20N,4.47E
1886,12,01,3.0839999999999996,0.963,Aix En Provence,France,44.20N,4.47E
1887,01,01,0.4729999999999999,0.955,Aix En Provence,France,44.20N,4.47E
1887,02,01,2.193,1.2409999999999999,Aix En Provence,France,44.20N,4.47E
1887,03,01,6.027,0.7090000000000001,Aix En Provence,France,44.20N,4.47E
1887,04,01,8.515,0.5710000000000001,Aix En Provence,France,44.20N,4.47E
1887,05,01,11.765,0.43700000000000006,Aix En Provence,France,44.20N,4.47E
1887,06,01,19.096,0.28,Aix En Provence,France,44.20N,4.47E
1887,07,01,21.802,0.731,Aix En Provence,France,44.20N,4.47E
1887,08,01,20.39,0.37,Aix En Provence,France,44.20N,4.47E
1887,09,01,15.962,0.501,Aix En Provence,France,44.20N,4.47E
1887,10,01,7.915,0.45299999999999996,Aix En Provence,France,44.20N,4.47E
1887,11,01,5.702999999999999,0.5760000000000001,Aix En Provence,France,44.20N,4.47E
1887,12,01,2.056,0.708,Aix En Provence,France,44.20N,4.47E
1888,01,01,1.406,1.156,Aix En Provence,France,44.20N,4.47E
1888,02,01,1.3410000000000002,1.0270000000000001,Aix En Provence,France,44.20N,4.47E
1888,03,01,5.118,0.444,Aix En Provence,France,44.20N,4.47E
1888,04,01,8.093,0.5539999999999999,Aix En Provence,France,44.20N,4.47E
1888,05,01,14.616,0.49700000000000005,Aix En Provence,France,44.20N,4.47E
1888,06,01,17.906,0.877,Aix En Provence,France,44.20N,4.47E
1888,07,01,18.391,1.0659999999999998,Aix En Provence,France,44.20N,4.47E
1888,08,01,18.596,0.848,Aix En Provence,France,44.20N,4.47E
1888,09,01,16.8,0.42200000000000004,Aix En Provence,France,44.20N,4.47E
1888,10,01,9.705,0.893,Aix En Provence,France,44.20N,4.47E
1888,11,01,7.355,0.741,Aix En Provence,France,44.20N,4.47E
1888,12,01,3.8939999999999997,0.732,Aix En Provence,France,44.20N,4.47E
1889,01,01,1.893,0.836,Aix En Provence,France,44.20N,4.47E
1889,02,01,2.555,0.484,Aix En Provence,France,44.20N,4.47E
1889,03,01,5.046,0.635,Aix En Provence,France,44.20N,4.47E
1889,04,01,8.539,0.498,Aix En Provence,France,44.20N,4.47E
1889,05,01,14.251,0.36700000000000005,Aix En Provence,France,44.20N,4.47E
1889,06,01,18.312,0.315,Aix En Provence,France,44.20N,4.47E
1889,07,01,19.905,0.5720000000000001,Aix En Provence,France,44.20N,4.47E
1889,08,01,19.419,0.511,Aix En Provence,France,44.20N,4.47E
1889,09,01,15.947000000000001,0.46799999999999997,Aix En Provence,France,44.20N,4.47E
1889,10,01,10.857999999999999,0.46,Aix En Provence,France,44.20N,4.47E
1889,11,01,6.728,0.862,Aix En Provence,France,44.20N,4.47E
1889,12,01,0.746,0.884,Aix En Provence,France,44.20N,4.47E
1890,01,01,4.488,0.542,Aix En Provence,France,44.20N,4.47E
1890,02,01,2.393,0.82,Aix En Provence,France,44.20N,4.47E
1890,03,01,5.96,0.972,Aix En Provence,France,44.20N,4.47E
1890,04,01,9.059,0.609,Aix En Provence,France,44.20N,4.47E
1890,05,01,13.779000000000002,0.774,Aix En Provence,France,44.20N,4.47E
1890,06,01,17.797,0.377,Aix En Provence,France,44.20N,4.47E
1890,07,01,19.13,0.37200000000000005,Aix En Provence,France,44.20N,4.47E
1890,08,01,19.946,0.522,Aix En Provence,France,44.20N,4.47E
1890,09,01,15.861999999999998,0.384,Aix En Provence,France,44.20N,4.47E
1890,10,01,10.48,0.598,Aix En Provence,France,44.20N,4.47E
1890,11,01,5.504,0.596,Aix En Provence,France,44.20N,4.47E
1890,12,01,0.15600000000000014,0.9129999999999999,Aix En Provence,France,44.20N,4.47E
1891,01,01,,0.7440000000000002,0.877,Aix En Provence,France,44.20N,4.47E
1891,02,01,2.8169999999999997,0.9990000000000001,Aix En Provence,France,44.20N,4.47E
1891,03,01,6.096,0.507,Aix En Provence,France,44.20N,4.47E
1891,04,01,8.370000000000001,0.32899999999999996,Aix En Provence,France,44.20N,4.47E
1891,05,01,12.991,0.556,Aix En Provence,France,44.20N,4.47E
1891,06,01,17.372,1.088,Aix En Provence,France,44.20N,4.47E
1891,07,01,20.09,0.348,Aix En Provence,France,44.20N,4.47E
1891,08,01,18.829,0.42100000000000004,Aix En Provence,France,44.20N,4.47E
1891,09,01,16.904,0.5,Aix En Provence,France,44.20N,4.47E
1891,10,01,12.602,0.36200000000000004,Aix En Provence,France,44.20N,4.47E
1891,11,01,6.5,0.767,Aix En Provence,France,44.20N,4.47E
1891,12,01,4.252,0.617,Aix En Provence,France,44.20N,4.47E
1892,01,01,2.668,0.586,Aix En Provence,France,44.20N,4.47E
1892,02,01,4.598,0.46299999999999997,Aix En Provence,France,44.20N,4.47E
1892,03,01,4.772,1.0270000000000001,Aix En Provence,France,44.20N,4.47E
1892,04,01,10.262,0.498,Aix En Provence,France,44.20N,4.47E
1892,05,01,14.008,0.627,Aix En Provence,France,44.20N,4.47E
1892,06,01,18.676,0.7759999999999999,Aix En Provence,France,44.20N,4.47E
1892,07,01,20.309,0.6509999999999999,Aix En Provence,France,44.20N,4.47E
1892,08,01,20.412,0.462,Aix En Provence,France,44.20N,4.47E
1892,09,01,17.002,0.285,Aix En Provence,France,44.20N,4.47E
1892,10,01,10.652999999999999,0.546,Aix En Provence,France,44.20N,4.47E
1892,11,01,8.183,1.139,Aix En Provence,France,44.20N,4.47E
1892,12,01,1.702,1.0090000000000001,Aix En Provence,France,44.20N,4.47E
1893,01,01,,0.9440000000000004,0.875,Aix En Provence,France,44.20N,4.47E
1893,02,01,5.11,0.447,Aix En Provence,France,44.20N,4.47E
1893,03,01,8.654,0.503,Aix En Provence,France,44.20N,4.47E
1893,04,01,12.495,0.8740000000000001,Aix En Provence,France,44.20N,4.47E
1893,05,01,14.619000000000002,0.618,Aix En Provence,France,44.20N,4.47E
1893,06,01,18.593,0.68,Aix En Provence,France,44.20N,4.47E
1893,07,01,20.518,0.759,Aix En Provence,France,44.20N,4.47E
1893,08,01,21.12,0.565,Aix En Provence,France,44.20N,4.47E
1893,09,01,16.915,0.575,Aix En Provence,France,44.20N,4.47E
1893,10,01,12.694,0.389,Aix En Provence,France,44.20N,4.47E
1893,11,01,5.8100000000000005,0.7609999999999999,Aix En Provence,France,44.20N,4.47E
1893,12,01,3.0180000000000002,0.466,Aix En Provence,France,44.20N,4.47E
1894,01,01,1.5359999999999998,0.755,Aix En Provence,France,44.20N,4.47E
1894,02,01,4.855,0.861,Aix En Provence,France,44.20N,4.47E
1894,03,01,7.195,0.907,Aix En Provence,France,44.20N,4.47E
1894,04,01,11.089,0.23800000000000002,Aix En Provence,France,44.20N,4.47E
1894,05,01,13.025,0.478,Aix En Provence,France,44.20N,4.47E
1894,06,01,17.668,0.361,Aix En Provence,France,44.20N,4.47E
1894,07,01,20.941,0.39399999999999996,Aix En Provence,France,44.20N,4.47E
1894,08,01,19.541,0.447,Aix En Provence,France,44.20N,4.47E
1894,09,01,15.883,0.363,Aix En Provence,France,44.20N,4.47E
1894,10,01,11.562000000000001,0.49200000000000005,Aix En Provence,France,44.20N,4.47E
1894,11,01,7.824,0.581,Aix En Provence,France,44.20N,4.47E
1894,12,01,2.539,0.49700000000000005,Aix En Provence,France,44.20N,4.47E
1895,01,01,,0.645,0.685,Aix En Provence,France,44.20N,4.47E
1895,02,01,0.2410000000000005,0.9540000000000001,Aix En Provence,France,44.20N,4.47E
1895,03,01,5.789,0.47,Aix En Provence,France,44.20N,4.47E
1895,04,01,10.885,0.409,Aix En Provence,France,44.20N,4.47E
1895,05,01,13.497,0.419,Aix En Provence,France,44.20N,4.47E
1895,06,01,17.455,0.564,Aix En Provence,France,44.20N,4.47E
1895,07,01,20.903000000000002,0.619,Aix En Provence,France,44.20N,4.47E
1895,08,01,19.79,0.41700000000000004,Aix En Provence,France,44.20N,4.47E
1895,09,01,19.347,0.607,Aix En Provence,France,44.20N,4.47E
1895,10,01,11.353,0.44299999999999995,Aix En Provence,France,44.20N,4.47E
1895,11,01,9.431,0.53,Aix En Provence,France,44.20N,4.47E
1895,12,01,4.284,0.32899999999999996,Aix En Provence,France,44.20N,4.47E
1896,01,01,1.981,0.9690000000000001,Aix En Provence,France,44.20N,4.47E
1896,02,01,3.776,1.5659999999999998,Aix En Provence,France,44.20N,4.47E
1896,03,01,8.982000000000001,0.39899999999999997,Aix En Provence,France,44.20N,4.47E
1896,04,01,9.003,0.516,Aix En Provence,France,44.20N,4.47E
1896,05,01,13.106,0.7759999999999999,Aix En Provence,France,44.20N,4.47E
1896,06,01,17.695,0.33899999999999997,Aix En Provence,France,44.20N,4.47E
1896,07,01,20.947,0.62,Aix En Provence,France,44.20N,4.47E
1896,08,01,17.639,0.889,Aix En Provence,France,44.20N,4.47E
1896,09,01,16.081,0.434,Aix En Provence,France,44.20N,4.47E
1896,10,01,9.753,0.888,Aix En Provence,France,44.20N,4.47E
1896,11,01,4.865,0.496,Aix En Provence,France,44.20N,4.47E
1896,12,01,3.3310000000000004,0.501,Aix En Provence,France,44.20N,4.47E
1897,01,01,2.422,1.4180000000000001,Aix En Provence,France,44.20N,4.47E
1897,02,01,6.792000000000001,0.866,Aix En Provence,France,44.20N,4.47E
1897,03,01,9.135,0.45299999999999996,Aix En Provence,France,44.20N,4.47E
1897,04,01,10.46,0.415,Aix En Provence,France,44.20N,4.47E
1897,05,01,13.245,0.29,Aix En Provence,France,44.20N,4.47E
1897,06,01,19.587,0.35100000000000003,Aix En Provence,France,44.20N,4.47E
1897,07,01,21.691,0.731,Aix En Provence,France,44.20N,4.47E
1897,08,01,19.863,0.365,Aix En Provence,France,44.20N,4.47E
1897,09,01,15.338,0.276,Aix En Provence,France,44.20N,4.47E
1897,10,01,10.43,0.672,Aix En Provence,France,44.20N,4.47E
1897,11,01,7.282,1.449,Aix En Provence,France,44.20N,4.47E
1897,12,01,3.4760000000000004,0.6559999999999999,Aix En Provence,France,44.20N,4.47E
1898,01,01,4.412,1.456,Aix En Provence,France,44.20N,4.47E
1898,02,01,4.461,0.39399999999999996,Aix En Provence,France,44.20N,4.47E
1898,03,01,6.11,0.642,Aix En Provence,France,44.20N,4.47E
1898,04,01,10.311,0.542,Aix En Provence,France,44.20N,4.47E
1898,05,01,13.100999999999999,0.546,Aix En Provence,France,44.20N,4.47E
1898,06,01,17.086,0.593,Aix En Provence,France,44.20N,4.47E
1898,07,01,19.794,0.499,Aix En Provence,France,44.20N,4.47E
1898,08,01,20.838,0.634,Aix En Provence,France,44.20N,4.47E
1898,09,01,18.523,0.693,Aix En Provence,France,44.20N,4.47E
1898,10,01,12.457,0.331,Aix En Provence,France,44.20N,4.47E
1898,11,01,8.337,0.41100000000000003,Aix En Provence,France,44.20N,4.47E
1898,12,01,4.006,0.836,Aix En Provence,France,44.20N,4.47E
1899,01,01,4.714,0.888,Aix En Provence,France,44.20N,4.47E
1899,02,01,6.521000000000001,1.113,Aix En Provence,France,44.20N,4.47E
1899,03,01,7.322,0.6759999999999999,Aix En Provence,France,44.20N,4.47E
1899,04,01,10.037,0.522,Aix En Provence,France,44.20N,4.47E
1899,05,01,13.780999999999999,0.501,Aix En Provence,France,44.20N,4.47E
1899,06,01,17.698,0.5670000000000001,Aix En Provence,France,44.20N,4.47E
1899,07,01,20.354,0.515,Aix En Provence,France,44.20N,4.47E
1899,08,01,21.6,0.389,Aix En Provence,France,44.20N,4.47E
1899,09,01,17.125,0.369,Aix En Provence,France,44.20N,4.47E
1899,10,01,13.408,0.963,Aix En Provence,France,44.20N,4.47E
1899,11,01,8.101,1.238,Aix En Provence,France,44.20N,4.47E
1899,12,01,2.457,0.855,Aix En Provence,France,44.20N,4.47E
1900,01,01,3.483,0.63,Aix En Provence,France,44.20N,4.47E
1900,02,01,6.024,0.491,Aix En Provence,France,44.20N,4.47E
1900,03,01,4.5280000000000005,0.469,Aix En Provence,France,44.20N,4.47E
1900,04,01,9.501,0.304,Aix En Provence,France,44.20N,4.47E
1900,05,01,13.530999999999999,0.36700000000000005,Aix En Provence,France,44.20N,4.47E
1900,06,01,18.349,0.374,Aix En Provence,France,44.20N,4.47E
1900,07,01,21.388,0.894,Aix En Provence,France,44.20N,4.47E
1900,08,01,19.356,0.513,Aix En Provence,France,44.20N,4.47E
1900,09,01,18.166,0.365,Aix En Provence,France,44.20N,4.47E
1900,10,01,12.448,0.804,Aix En Provence,France,44.20N,4.47E
1900,11,01,6.955,0.465,Aix En Provence,France,44.20N,4.47E
1900,12,01,4.945,1.328,Aix En Provence,France,44.20N,4.47E
1901,01,01,2.397,0.731,Aix En Provence,France,44.20N,4.47E
1901,02,01,0.13400000000000034,0.653,Aix En Provence,France,44.20N,4.47E
1901,03,01,5.517,0.365,Aix En Provence,France,44.20N,4.47E
1901,04,01,10.797,0.614,Aix En Provence,France,44.20N,4.47E
1901,05,01,13.73,0.38799999999999996,Aix En Provence,France,44.20N,4.47E
1901,06,01,19.187,0.42100000000000004,Aix En Provence,France,44.20N,4.47E
1901,07,01,20.888,0.413,Aix En Provence,France,44.20N,4.47E
1901,08,01,19.846,0.259,Aix En Provence,France,44.20N,4.47E
1901,09,01,16.744,0.43799999999999994,Aix En Provence,France,44.20N,4.47E
1901,10,01,11.004000000000001,0.263,Aix En Provence,France,44.20N,4.47E
1901,11,01,5.171,0.9309999999999999,Aix En Provence,France,44.20N,4.47E
1901,12,01,2.7289999999999996,0.768,Aix En Provence,France,44.20N,4.47E
1902,01,01,3.1180000000000003,0.9390000000000001,Aix En Provence,France,44.20N,4.47E
1902,02,01,4.164,0.44299999999999995,Aix En Provence,France,44.20N,4.47E
1902,03,01,7.927,0.327,Aix En Provence,France,44.20N,4.47E
1902,04,01,11.544,0.41600000000000004,Aix En Provence,France,44.20N,4.47E
1902,05,01,11.152999999999999,0.336,Aix En Provence,France,44.20N,4.47E
1902,06,01,16.788,0.504,Aix En Provence,France,44.20N,4.47E
1902,07,01,21.134,0.968,Aix En Provence,France,44.20N,4.47E
1902,08,01,19.966,0.41,Aix En Provence,France,44.20N,4.47E
1902,09,01,16.262999999999998,0.516,Aix En Provence,France,44.20N,4.47E
1902,10,01,10.690999999999999,0.32,Aix En Provence,France,44.20N,4.47E
1902,11,01,6.3260000000000005,0.444,Aix En Provence,France,44.20N,4.47E
1902,12,01,3.295,0.684,Aix En Provence,France,44.20N,4.47E
1903,01,01,3.125,0.758,Aix En Provence,France,44.20N,4.47E
1903,02,01,5.361000000000001,0.68,Aix En Provence,France,44.20N,4.47E
1903,03,01,7.772,0.40700000000000003,Aix En Provence,France,44.20N,4.47E
1903,04,01,8.037,0.503,Aix En Provence,France,44.20N,4.47E
1903,05,01,13.764,0.376,Aix En Provence,France,44.20N,4.47E
1903,06,01,16.517,0.40700000000000003,Aix En Provence,France,44.20N,4.47E
1903,07,01,19.798,0.449,Aix En Provence,France,44.20N,4.47E
1903,08,01,19.922,0.44,Aix En Provence,France,44.20N,4.47E
1903,09,01,16.502,0.486,Aix En Provence,France,44.20N,4.47E
1903,10,01,12.475999999999999,0.5429999999999999,Aix En Provence,France,44.20N,4.47E
1903,11,01,6.845,0.733,Aix En Provence,France,44.20N,4.47E
1903,12,01,2.612,0.598,Aix En Provence,France,44.20N,4.47E
1904,01,01,2.54,0.674,Aix En Provence,France,44.20N,4.47E
1904,02,01,4.824,0.61,Aix En Provence,France,44.20N,4.47E
1904,03,01,6.566,0.39,Aix En Provence,France,44.20N,4.47E
1904,04,01,11.202,0.48700000000000004,Aix En Provence,France,44.20N,4.47E
1904,05,01,15.264,0.823,Aix En Provence,France,44.20N,4.47E
1904,06,01,18.785999999999998,0.355,Aix En Provence,France,44.20N,4.47E
1904,07,01,22.691999999999997,0.507,Aix En Provence,France,44.20N,4.47E
1904,08,01,21.346,0.59,Aix En Provence,France,44.20N,4.47E
1904,09,01,15.223999999999998,0.282,Aix En Provence,France,44.20N,4.47E
1904,10,01,11.549000000000001,0.365,Aix En Provence,France,44.20N,4.47E
1904,11,01,5.851,0.688,Aix En Provence,France,44.20N,4.47E
1904,12,01,4.011,0.617,Aix En Provence,France,44.20N,4.47E
1905,01,01,1.001,0.685,Aix En Provence,France,44.20N,4.47E
1905,02,01,3.319,0.439,Aix En Provence,France,44.20N,4.47E
1905,03,01,7.897,0.504,Aix En Provence,France,44.20N,4.47E
1905,04,01,10.69,0.243,Aix En Provence,France,44.20N,4.47E
1905,05,01,12.637,0.252,Aix En Provence,France,44.20N,4.47E
1905,06,01,18.291,0.455,Aix En Provence,France,44.20N,4.47E
1905,07,01,22.539,0.596,Aix En Provence,France,44.20N,4.47E
1905,08,01,20.164,0.34299999999999997,Aix En Provence,France,44.20N,4.47E
1905,09,01,16.555,0.258,Aix En Provence,France,44.20N,4.47E
1905,10,01,8.299,0.607,Aix En Provence,France,44.20N,4.47E
1905,11,01,6.166,0.449,Aix En Provence,France,44.20N,4.47E
1905,12,01,3.262,0.711,Aix En Provence,France,44.20N,4.47E
1906,01,01,3.2110000000000003,0.632,Aix En Provence,France,44.20N,4.47E
1906,02,01,2.6639999999999997,0.514,Aix En Provence,France,44.20N,4.47E
1906,03,01,6.303,0.607,Aix En Provence,France,44.20N,4.47E
1906,04,01,9.283999999999999,0.256,Aix En Provence,France,44.20N,4.47E
1906,05,01,13.849,0.562,Aix En Provence,France,44.20N,4.47E
1906,06,01,18.325,0.456,Aix En Provence,France,44.20N,4.47E
1906,07,01,20.744,0.46799999999999997,Aix En Provence,France,44.20N,4.47E
1906,08,01,21.366,0.392,Aix En Provence,France,44.20N,4.47E
1906,09,01,16.406,0.456,Aix En Provence,France,44.20N,4.47E
1906,10,01,13.048,0.35100000000000003,Aix En Provence,France,44.20N,4.47E
1906,11,01,7.4479999999999995,0.436,Aix En Provence,France,44.20N,4.47E
1906,12,01,1.3850000000000002,0.621,Aix En Provence,France,44.20N,4.47E
1907,01,01,1.604,0.738,Aix En Provence,France,44.20N,4.47E
1907,02,01,2.01,0.5660000000000001,Aix En Provence,France,44.20N,4.47E
1907,03,01,6.3980000000000015,0.319,Aix En Provence,France,44.20N,4.47E
1907,04,01,8.948,0.21899999999999997,Aix En Provence,France,44.20N,4.47E
1907,05,01,13.567,0.861,Aix En Provence,France,44.20N,4.47E
1907,06,01,17.621,0.5770000000000001,Aix En Provence,France,44.20N,4.47E
1907,07,01,19.305,0.298,Aix En Provence,France,44.20N,4.47E
1907,08,01,20.845,0.418,Aix En Provence,France,44.20N,4.47E
1907,09,01,17.395,0.40700000000000003,Aix En Provence,France,44.20N,4.47E
1907,10,01,12.089,0.38,Aix En Provence,France,44.20N,4.47E
1907,11,01,7.9860000000000015,0.773,Aix En Provence,France,44.20N,4.47E
1907,12,01,5.539,0.42,Aix En Provence,France,44.20N,4.47E
1908,01,01,2.073,0.975,Aix En Provence,France,44.20N,4.47E
1908,02,01,4.256,0.524,Aix En Provence,France,44.20N,4.47E
1908,03,01,5.676,0.529,Aix En Provence,France,44.20N,4.47E
1908,04,01,8.293000000000001,0.586,Aix En Provence,France,44.20N,4.47E
1908,05,01,15.605,0.45299999999999996,Aix En Provence,France,44.20N,4.47E
1908,06,01,18.487000000000002,0.365,Aix En Provence,France,44.20N,4.47E
1908,07,01,20.161,0.46,Aix En Provence,France,44.20N,4.47E
1908,08,01,19.346,0.243,Aix En Provence,France,44.20N,4.47E
1908,09,01,16.183,0.248,Aix En Provence,France,44.20N,4.47E
1908,10,01,12.323,0.382,Aix En Provence,France,44.20N,4.47E
1908,11,01,6.705,0.68,Aix En Provence,France,44.20N,4.47E
1908,12,01,3.367,0.735,Aix En Provence,France,44.20N,4.47E
1909,01,01,1.4069999999999998,0.612,Aix En Provence,France,44.20N,4.47E
1909,02,01,1.577,0.48700000000000004,Aix En Provence,France,44.20N,4.47E
1909,03,01,5.189,0.287,Aix En Provence,France,44.20N,4.47E
1909,04,01,11.017000000000001,0.402,Aix En Provence,France,44.20N,4.47E
1909,05,01,13.857999999999999,0.38799999999999996,Aix En Provence,France,44.20N,4.47E
1909,06,01,16.081,0.45299999999999996,Aix En Provence,France,44.20N,4.47E
